PROYECTO_ID,CONVOCATORIA_ID,ANO_CONVOCATORIA,DESC_CONVOCATORIA,CODIGO_PROYECTO,TITULO_PROYECTO,FECHA_REGISTRO,FECHA_APROBACION,ENTIDAD_EJECUTA,TIPO_FINANCIACION,DESC_FINANCIACION,COD_PROG_CTI,NME_PROG_CTI,COD_AREA_TEMATICA,AREA_TEMATICA,COD_AREA_CIENCIA,NME_AREA_CIENCIA,ESTADO_PROYECTO,COD_DANE_CIUDAD_ENTIDAD,NME_CIUDAD_ENTIDAD,COD_DANE_DEPTO_ENTIDAD,NME_DEPTO_ENTIDAD,COD_DANE_CIUDAD_PRY,NME_CIUDAD_PRY,COD_DANE_DEPTO_PRY,NME_DEPTO_PRY,TPO_PROYECTO,NME_TIPO_PROYECTO,MONTO_FINANCIADO_AP,MONTO_CONTRAPARTIDA_AP,MONTO_TOTAL_AP
58110,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,129977758110,Efecto de la exposicion a herbicidas en el desarrollo de la actividad neuroendocrinologica de crias de rata Wistar.,27/05/2017,12/03/2018,UNIVERSIDAD DE SANTANDER,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11395,SALUD AMBIENTAL,X,No disponible,APROBADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,299832697,769437779,1069270476
57376,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110277757376,Iniciativa ZEN (Zika en embarazadas y neonatos). Fase II Evaluacion del neurodesarrollo en hijos de gestantes con infeccion por el virus Zika,11/05/2017,10/10/2017,UNIVERSIDAD INDUSTRIAL DE SANTANDER,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11396,SALUD MATERNA Y PERINATAL,X,No disponible,APROBADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,377713152,899200000,1276913152
57365,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,124177757365,DISENO SINTESIS CARACTERIZACION QUIMICA Y FARMACOLOGICA DE NUEVOS ANALOGOS DE KISSPEPTINA10 Y EVALUACION DE SU AGONISMO EN DIFERENTES TIPOS DE CANCER.,11/05/2017,10/10/2017,UNIVERSIDAD AUTONOMA DE BUCARAMANGA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,396791720,668759750,1065551470
57672,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,124177757672,Desarrollo de un hidrogel funcionalizado tipo aposito para la aplicacion de derivados acelulares provenientes de celulas madre mesenquimales como potencial tratamiento para ulceras cutaneas cronicas modelo pre-clinico en diabetes tipo 1,17/05/2017,12/03/2018,UNIVERSIDAD AUTONOMA DE BUCARAMANGA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,390007041,510969826,900976867
57637,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,129977757637,Caracterizacion serologica y molecular del virus de la hepatitis B (VHB) en donantes de bancos de sangre de la region nororiental de Colombia positivos para anticuerpos contra el core del VHB (anti-HBc).,17/05/2017,10/10/2017,UNIVERSIDAD DE SANTANDER,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,399223187,1058351340,1457574527
57612,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,129977757612,Caracterizacion de lipasas del patogeno oportunista Candida palmioleophila y su influencia en la infectividad de macrofagos in vitro,16/05/2017,12/03/2018,UNIVERSIDAD DE SANTANDER,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,299991620,1451342368,1751333988
57410,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110277757410,Purificacion de peptidos con actividad antimicrobiana presentes en la secrecion mucosa de Achatina fulica,11/05/2017,10/10/2017,UNIVERSIDAD INDUSTRIAL DE SANTANDER,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11668,TOXINOLOGIA CLINICA Y NUEVOS MEDICAMENTOS.,X,No disponible,APROBADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,200822481,965527512,1166349993
57586,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110277757586,APLICACION DE EXTRACTOS DE PLANTAS MEDICINALES AROMATICAS COLOMBIANAS PARA LA INHIBICION DEL QUORUM SENSING Y LA FORMACION DE BIOFILM DE BACTERIAS PATOGENAS,15/05/2017,10/10/2017,UNIVERSIDAD INDUSTRIAL DE SANTANDER,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11668,TOXINOLOGIA CLINICA Y NUEVOS MEDICAMENTOS.,X,No disponible,APROBADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,382237852,1018395000,1400632852
57808,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,129977757808,Identificacion y estudio de la actividad antimicrobiana de un peptido antimicrobiano de Atta laevigata (hormiga santandereana),22/05/2017,12/03/2018,UNIVERSIDAD DE SANTANDER,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11668,TOXINOLOGIA CLINICA Y NUEVOS MEDICAMENTOS.,X,No disponible,APROBADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,299383788,741956142,1041339930
57982,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,111077757982,SISTEMA DE IDENTIFICACION DE FUENTES EPILEPTOGENICAS BASADO EN MEDIDAS DE CONECTIVIDAD FUNCIONAL USANDO REGISTROS ELECTROENCEFALOGRAFICOS E IMAGENES DE RESONANCIA MAGNETICA EN PACIENTES CON EPILEPSIA REFRACTARIA APOYO A LA CIRUGIA RESECTIVA,25/05/2017,10/10/2017,UNIVERSIDAD TECNOLOGICA DE PEREIRA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11667,SISTEMAS Y SERVICIOS DE ATENCION EN SALUD.,X,No disponible,APROBADO,66001,PEREIRA,66,RISARALDA,66001,PEREIRA,66,RISARALDA,P,Proyecto,377921111,265485317,643406428
57104,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,111377757104,2-benzoil-4-tiazolodinonas como potenciales inhibidores de Toxoplasma gondii Diseno estructural sintesis ecoamigable y evaluacion in vitro.,04/05/2017,10/10/2017,UNIVERSIDAD DEL QUINDIO,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,63001,ARMENIA,63,QUINDIO,63001,ARMENIA,63,QUINDIO,P,Proyecto,300084965,215268320,515353285
58086,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,112477758086,PROGRAMA DE DESARROLLO COGNITIVO DIRIGIDO AL COMPONENTE EJECUTIVO EMOCIONAL Y COMPORTAMENTAL DE NINOS Y NINAS VICTIMAS DEL CONFLICTO ARMADO EN SITUACION DE DESPLAZAMIENTO RESIDENTES DE LA CIUDAD DE NEIVA,26/05/2017,10/10/2017,UNIVERSIDAD SURCOLOMBIANA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11398,SALUD MENTAL Y CONSTRUCCION DE PAZ,X,No disponible,APROBADO,41001,NEIVA,41,HUILA,41001,NEIVA,41,HUILA,P,Proyecto,356047461,162414614,518462075
58003,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,128377758003,Cambio metabolico inducido por activadores del factor de transcripcion Nrf2 como estrategia quimioterapeutica antitumoral,25/05/2017,10/10/2017,UNIVERSIDAD DEL SINU,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,23001,MONTERIA,23,CORDOBA,23001,MONTERIA,23,CORDOBA,P,Proyecto,363951993,748120468,1112072461
58068,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,123077758068,CONTACTO PIEL A PIEL AL NACIMIENTO TEMPRANO VS INMEDIATO EN LA DURACION DE LACTANCIA HUMANA EXCLUSIVA EN LOS RECIEN NACIDOS A TERMINO ATENDIDOS EN LA REGION DE BOGOTA Y SABANA CENTRO ENSAYO CLINICO ALEATORIZADO,26/05/2017,10/10/2017,UNIVERSIDAD DE LA SABANA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11396,SALUD MATERNA Y PERINATAL,X,No disponible,APROBADO,25175,CHIA,25,CUNDINAMARCA,25175,CHIA,25,CUNDINAMARCA,P,Proyecto,394422291,381117760,775540051
57135,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,112777757135,Estudios geneticos y fisiologicos de la actividad antitumoral de sales cuaternarias de amonio fluoradas y no fluoradas y su utilidad en cancer de colon,04/05/2017,10/10/2017,UNIVERSIDAD DE CALDAS,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,17001,MANIZALES,17,CALDAS,17001,MANIZALES,17,CALDAS,P,Proyecto,399963113,631662954,1031626067
58193,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,112777758193,EL PAPEL DE LAS AVES Y PEQUENOS MAMIFEROS SILVESTRES EN LA CIRCULACION  DE GARRAPATAS Y RICKETTSIAS EN   EL DEPARTAMENTO DE ARAUCA (ORINOQUIA COLOMBIANA),30/05/2017,10/10/2017,UNIVERSIDAD DE CALDAS,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,17001,MANIZALES,17,CALDAS,17001,MANIZALES,17,CALDAS,P,Proyecto,234560494,347154196,581714690
57790,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,133377757790,Evaluacion de la capacidad regenerativa - en un modelo animal-  del hueso cortical particulado liofilizado y desmineralizado encapsulado en un polimero nombre comercial Bonegel - fase III,22/05/2017,10/10/2017,UNIVERSIDAD EIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11394,DISCAPACIDAD HABILITACION REHABILITACION Y MUERTE POR CAUSAS EXTERNAS,X,No disponible,APROBADO,05266,ENVIGADO,05,ANTIOQUIA,05266,ENVIGADO,05,ANTIOQUIA,P,Proyecto,599956005,325069419,922025424
57778,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110777757778,Riesgo susceptibilidad genetica y estres oxidativo debido a la exposicion del arsenico en poblaciones del Caribe colombiano,21/05/2017,12/03/2018,UNIVERSIDAD DE CARTAGENA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11395,SALUD AMBIENTAL,X,No disponible,APROBADO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,291451000,155000000,446451000
57883,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110777757883,RELACION ENTRE LA EXPOSICION A CONTAMINANTES AMBIENTALES Y MARCADORES MOLECULARES DE TOXICIDAD EN LA POBLACION ADOLESCENTE DE LA ISLA DE TIERRABOMBA,23/05/2017,10/10/2017,UNIVERSIDAD DE CARTAGENA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11395,SALUD AMBIENTAL,X,No disponible,APROBADO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,296251098,391500000,687751098
58233,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110777758233,Desarrollo de una definicion de Morbilidad Materna Extrema en pacientes obstetricas de America Latina y el Caribe Un estudio prospectivo multicentrico de CLAP Network for Adverse Maternal Outcomes (CLAP-NAMOs),30/05/2017,10/10/2017,UNIVERSIDAD DE CARTAGENA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11396,SALUD MATERNA Y PERINATAL,X,No disponible,APROBADO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,264467454,199183590,463651044
58259,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,669677758259,Validacion del modelo predictivo quick Sequential [sepsis-related] Organ Failure Assessment (qSOFA) en la prediccion de infeccion severa – sepsis en pacientes obstetricas y desenlaces neonatales adversos. Estudio Multicentrico.,31/05/2017,10/10/2017,FUNDACION GRUPO DE INVESTIGACION EN CUIDADOS INTENSIVOS Y OBSTETRICIA-GRICIO-,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11396,SALUD MATERNA Y PERINATAL,X,No disponible,APROBADO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,399842970,224634827,624477797
58133,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110777758133,Identificacion de biomarcadores del sindrome de superposicion EPOC/Asma,29/05/2017,10/10/2017,UNIVERSIDAD DE CARTAGENA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,399969600,838498300,1238467900
57930,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110777757930,ESTUDIO DEL EFECTO DE UN AGONISTA DE LOS RECEPTORES DE ADIPONECTINA (AdipoRon) SOBRE LA EXPRESION DEL GEN DE CAVEOLINA 1 (CAV1) EN ADIPOCITOS HUMANOS,24/05/2017,12/03/2018,UNIVERSIDAD DE CARTAGENA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,399981607,780388566,1180370173
57752,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110777757752,Evaluacion antibacteriana de veinticinco plantas nativas de la region Caribe colombiana frente a Cepas de Escherichia coli Klebsiella pneumoniae y Pseudomonas aeruginosa resistentes a carbapenemes y Staphylococcus aureus meticilino resistente.,19/05/2017,12/03/2018,UNIVERSIDAD DE CARTAGENA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11668,TOXINOLOGIA CLINICA Y NUEVOS MEDICAMENTOS.,X,No disponible,APROBADO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,282137600,596050000,878187600
58048,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,622177758048,Efectividad de una intervencion ecosistemica para fortalecer la inteligencia emocional y las estrategias de afrontamiento en los contextos escolares en el marco de la RIAS para la promocion y mantenimiento de la salud en la infancia en Sogamoso (Boyaca),26/05/2017,10/10/2017,FUNDACION SANTA FE DE BOGOTA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11398,SALUD MENTAL Y CONSTRUCCION DE PAZ,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,15759,SOGAMOSO,15,BOYACA,P,Proyecto,394186912,305288508,672917608
57232,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,120377757232,Consumo de alcohol en pacientes que asisten al servicio de urgencias del Hospital Universitario San Ignacio y costos asociados a trauma segun resultado de alcoholimetria.,08/05/2017,10/10/2018,PONTIFICIA UNIVERSIDAD JAVERIANA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11394,DISCAPACIDAD HABILITACION REHABILITACION Y MUERTE POR CAUSAS EXTERNAS,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,183883735,172831987,356715722
58402,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110177758402,Desarrollo de una Interfaz Cerebro Computador con senales electroencefalograficas (EEG) que utilice el pensamiento del lenguaje para el control de una protesis de miembro superior con aplicacion a personas discapacitadas con amputaciones debidas al conflicto armado colombiano.,02/06/2017,10/10/2017,UNIVERSIDAD NACIONAL DE COLOMBIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11394,DISCAPACIDAD HABILITACION REHABILITACION Y MUERTE POR CAUSAS EXTERNAS,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,398198529,512500552,910699081
57912,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,210477757912,Vibrio spp en reservorios de agua en Colombia como agentes potenciales de colera y vibriosis,24/05/2017,10/10/2017,INSTITUTO NACIONAL DE SALUD,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11395,SALUD AMBIENTAL,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,383096859,749355673,1132452532
57906,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,122377757906,IMPACTO SOBRE LA CAPACIDAD COGNITIVA GLOBAL DE ESCOLARES POR LA EXPOSICION PRENATAL Y POSNATAL A PLAGUICIDAS EN LA LOCALIDAD DE SUMAPAZ,24/05/2017,12/03/2018,UNIVERSIDAD EAN,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11395,SALUD AMBIENTAL,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,344376272,247004864,591381136
58300,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,639677758300,Transmicrobioma Mapeo y dinamica del microbioma en ambientes urbanos,31/05/2017,10/10/2017,CORPORACION CORPOGEN,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11395,SALUD AMBIENTAL,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,299778728,141756598,441535326
58410,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,210477758410,INFLUENCIA DE LAS VARIABLES METEOROLOGICAS (TEMPERATURA HUMEDAD Y PRECIPITACION) EN LA CASUISTICA DE EVENTOS DE INTERES EN SALUD PUBLICA EN LAS REGIONES ANDINA Y CARIBE COLOMBIA 2018,02/06/2017,12/03/2018,INSTITUTO NACIONAL DE SALUD,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11395,SALUD AMBIENTAL,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,381806683,363267765,745074448
58182,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,277877758182,InnCarddio Innovacion en el tratamiento de Cardiopatias congenitas Ductus-Dependientes Inspirado en Observaciones clinicas y hemodinamicas,30/05/2017,10/10/2017,FUNDACION CARDIOINFANTIL-INSTITUTO DE CARDIOLOGIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11396,SALUD MATERNA Y PERINATAL,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,580986094,487734050,1068720144
58201,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,122277758201,Genomica funcional para la identificacion de biomarcadores geneticos aplicables al diagnostico temprano de la preeclampsia,30/05/2017,10/10/2017,COLEGIO MAYOR NUESTRA SENORA DEL ROSARIO,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11396,SALUD MATERNA Y PERINATAL,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,399687586,424805799,824493385
57115,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,335977757115,NIVELES DE BIOMARCADORES INFLAMATORIOS  Y GRAVEDAD DEL  SINDROME DE APNEA-HIPOPNEA OBSTRUCTIVA DEL SUENO EN NINOS RESIDENTES EN UNA CIUDAD SITUADA A GRAN ALTURA,04/05/2017,12/03/2018,FUNDACION NEUMOLOGICA COLOMBIANA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,361693432,157880511,519573943
57134,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110177757134,Estudio de la actividad antidiabetica de un extracto nanovehiculizado de hojas de Passiflora ligularis (granadilla),04/05/2017,10/10/2017,UNIVERSIDAD NACIONAL DE COLOMBIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,399640000,441177611,838417611
57720,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,400077757720,Generacion de biomarcadores para el estudio de cambios neurocognitivos asociados a fenomenos cerebro-vasculares en individuos con apnea obstructiva del sueno.,18/05/2017,10/10/2017,HOSPITAL UNIVERSITARIO SAN IGNACIO,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,599999789,641918158,1241917947
